ml_movieId;ml_title;ml_genres;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;imdbID;Type;DVD;BoxOffice;Production;Website;Response;ml_year;totalSeasons
1002;Ed's Next Move;Comedy;Ed's Next Move;1996;R;27 Sep 1996;88 min;Romance, Comedy;John Walsh;John Walsh;Matt Ross, Catherine Curtin, Timothy Pilato;Ed lives in Wisconsin, but he's just been dumped by his girlfriend. So he moves to New York City for a big change...but will he ever find love again? He loves his new job studying the genetics of different strains of rice. He has ...;English;United States;;https://m.media-amazon.com/images/M/MV5BMTY1NTQ3NDcyMl5BMl5BanBnXkFtZTcwMTkzMjMzMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}];;6.4;467;tt0116167;movie;17 Nov 2016;$106,791;;;True;1996;
1003;Extreme Measures;Drama|Thriller;Extreme Measures;1996;R;27 Sep 1996;118 min;Crime, Drama, Mystery;Michael Apted;Michael Palmer, Tony Gilroy;Hugh Grant, Gene Hackman, Sarah Jessica Parker;A young doctor confronts a famous colleague when he learns about the true methods of his work.;English;United Kingdom, United States, Canada;;https://m.media-amazon.com/images/M/MV5BZWVlMmJhYWUtMzc1ZC00OGY2LTk2YmItMTM4NmMyYzA3YjAyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '56/100'}];56.0;6.2;19,999;tt0116259;movie;01 Jan 2009;$17,380,126;;;True;1996;
1004;The Glimmer Man;Action|Thriller;The Glimmer Man;1996;R;04 Oct 1996;91 min;Action, Comedy, Crime;John Gray;Kevin Brodbin;Steven Seagal, Keenen Ivory Wayans, Bob Gunton;"Two cops are forced to work together to solve a chain of mysterious killings by a killer nicknamed ""The Family Man"".";English, Chinese, Russian;United States;;https://m.media-amazon.com/images/M/MV5BMDc2MDdhZDMtOGY1MS00MWJjLWJmZjItOGNiMjNkZTJjOWYzXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '33/100'}];33.0;5.4;20,600;tt0116421;movie;22 Aug 1997;$20,351,264;;;True;1996;
1005;D3: The Mighty Ducks;Children's|Comedy;D3: The Mighty Ducks;1996;PG;04 Oct 1996;104 min;Action, Comedy, Drama;Robert Lieberman;Steven Brill, Kenneth Johnson, Jim Burnstein;Emilio Estevez, Jeffrey Nordling, David Selby;The unruly team of hockey misfits grows up a bit and receives scholarships to a prestigious prep school, where they take on the snotty varsity team.;English;United States;2 nominations;https://m.media-amazon.com/images/M/MV5BNWMyZmNkNTMtYTZlMi00MmQ5LWE4NWQtMzVjZWZhNmU1Yjc1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}];;5.4;27,600;tt0116000;movie;03 Sep 2002;$22,955,097;;;True;1996;
1006;The Chamber;Drama;The Chamber;1996;R;11 Oct 1996;113 min;Crime, Drama, Thriller;James Foley;John Grisham, William Goldman, Phil Alden Robinson;Chris O'Donnell, Gene Hackman, Faye Dunaway;A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.;English;United States;2 nominations;https://m.media-amazon.com/images/M/MV5BN2E2ODZjODctZmQ0Mi00YjRkLThjMDEtMGUyYmE1ZDI5MzU3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '45/100'}];45.0;6.0;15,621;tt0115862;movie;26 Dec 2005;$14,551,359;;;True;1996;
1007;The Apple Dumpling Gang;Children's|Comedy|Western;The Apple Dumpling Gang;1975;G;01 Jul 1975;100 min;Comedy, Family, Western;Norman Tokar;Don Tait, Jack M. Bickham;Bill Bixby, Susan Clark, Don Knotts;Three orphan children strike gold in 1878 California.;English;United States;;https://m.media-amazon.com/images/M/MV5BZTc5NDk1NDgtMThmYy00MWViLTk2ZjUtNTQyMDI1MDI0MDRjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '59/100'}];59.0;6.4;6,133;tt0072653;movie;05 Feb 2006;$36,853,000;;;True;1975;
1009;Escape to Witch Mountain;Adventure|Children's|Fantasy;Escape to Witch Mountain;1975;G;21 Mar 1975;97 min;Adventure, Family, Fantasy;John Hough;Robert Malcolm Young, Alexander Key;Eddie Albert, Ray Milland, Donald Pleasence;Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?;English;United States;;https://m.media-amazon.com/images/M/MV5BMzZjODA5NjctMGZlNC00YjNlLTg2NDQtNDE1YTc3YTMxYzBmXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '60/100'}];60.0;6.3;10,772;tt0072951;movie;05 Sep 2006;$20,000,000;;;True;1975;
1011;Herbie Rides Again;Adventure|Children's|Comedy;Herbie Rides Again;1974;Passed;06 Jun 1974;88 min;Comedy, Family, Fantasy;Robert Stevenson;Bill Walsh, Gordon Buford;Helen Hayes, Ken Berry, Stefanie Powers;The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BZjU1Mjc4YjUtZjVjOC00NTdjLTg2NWItMTQ1NTExODdhNTk1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '49/100'}];49.0;5.7;8,374;tt0071607;movie;04 May 2004;$38,229,000;;;True;1974;
1012;Old Yeller;Children's|Drama;Old Yeller;1957;Approved;10 Jul 1959;83 min;Adventure, Drama, Family;Robert Stevenson;Fred Gipson, William Tunberg;Dorothy McGuire, Fess Parker, Tommy Kirk;A teenage boy grows to love a stray yellow dog while helping his mother and younger brother run their Texas homestead while their father is away on a cattle drive. First thought to be good-for-nothing mutt, Old Yeller is soon belo...;English;United States;2 wins;https://m.media-amazon.com/images/M/MV5BNTkzNzBkMWEtZjE3Yy00NDMxLWFhM2ItYWRiYThjNDhkOGY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '84/100'}];84.0;7.3;14,174;tt0050798;movie;04 Jun 2006;$21,909,000;;;True;1957;
1013;The Parent Trap;Children's|Drama;The Parent Trap;1961;Passed;21 Jun 1961;129 min;Comedy, Family, Romance;David Swift;Erich Kästner, David Swift;Hayley Mills, Maureen O'Hara, Brian Keith;Teenage twin sisters swap places and scheme to reunite their divorced parents.;English;United States;Nominated for 2 Oscars. 2 wins & 8 nominations total;https://m.media-amazon.com/images/M/MV5BMzc1N2VhOTctMzVjZi00NWEyLTk2N2QtOWFjZDExOTBkODBjXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '73/100'}];73.0;7.2;22,478;tt0055277;movie;04 Jun 2006;$25,150,385;;;True;1961;
1014;Pollyanna;Children's|Comedy|Drama;Pollyanna;1960;Approved;19 May 1960;134 min;Comedy, Drama, Family;David Swift;Eleanor H. Porter, David Swift;Jane Wyman, Hayley Mills, Richard Egan;A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.;English;United States;Nominated for 1 BAFTA Award2 wins & 1 nomination total;https://m.media-amazon.com/images/M/MV5BOTdiMDQ5NTEtM2FjNS00YTFkLWExZTAtYjk5Mjc0YTMzYWM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '66/100'}];66.0;7.4;10,729;tt0054195;movie;02 Sep 2003;;;;True;1960;
1015;Homeward Bound: The Incredible Journey;Adventure|Children's;Homeward Bound: The Incredible Journey;1993;G;12 Feb 1993;84 min;Adventure, Comedy, Drama;Duwayne Dunham;Sheila Burnford, Caroline Thompson, Linda Woolverton;Michael J. Fox, Sally Field, Don Alder;A fun-loving American bulldog pup, a hilarious Himalayan cat, and a wise old golden retriever embark on a long trek through the rugged wilderness of the Sierra Nevada mountains in a quest to reach home and their beloved owners.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BMmRlODBjOWEtODViZS00NGNiLWEwNzYtYjIyZWQwZThhODBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}];;6.9;48,361;tt0107131;movie;03 Sep 2002;$41,833,324;;;True;1993;
1016;The Shaggy Dog;Children's|Comedy;The Shaggy Dog;2006;PG;10 Mar 2006;98 min;Comedy, Family, Fantasy;Brian Robbins;Cormac Wibberley, Marianne Wibberley, Geoff Rodkey;Tim Allen, Kristin Davis, Craig Kilborn;A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.;English;United States;2 wins & 5 nominations;https://m.media-amazon.com/images/M/MV5BMTY0NzM0OTE1N15BMl5BanBnXkFtZTcwMjQ0NjIzMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '43/100'}];43.0;4.4;19,550;tt0393735;movie;01 Aug 2006;$61,123,569;;;True;1959;
1017;Swiss Family Robinson;Adventure|Children's;Swiss Family Robinson;1960;G;21 Dec 1960;126 min;Adventure, Family;Ken Annakin;Lowell S. Hawley, Johann David Wyss;John Mills, Dorothy McGuire, James MacArthur;A Swiss family must survive being shipwrecked on a deserted island.;English;United States;;https://m.media-amazon.com/images/M/MV5BZDNkMjY1YzUtNjEyYi00Y2U0LTlhZmYtY2M5M2U3YjAyYTRjXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '61/100'}];61.0;7.1;17,002;tt0054357;movie;02 Sep 2003;$40,356,000;;;True;1960;
1018;That Darn Cat!;Children's|Comedy|Mystery;That Darn Cat!;1965;Approved;02 Dec 1965;116 min;Comedy, Crime, Family;Robert Stevenson;Gordon Gordon, Mildred Gordon, Bill Walsh;Hayley Mills, Dean Jones, Dorothy Provine;After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case.;English, French;United States;6 nominations;https://m.media-amazon.com/images/M/MV5BNzVlMGQ0MzgtNWM0NC00MWI1LThlYzUtNTkwZDVhOGVmZjI3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '71/100'}];71.0;6.7;7,316;tt0059793;movie;03 May 2005;$28,062,222;;;True;1965;
1020;Cool Runnings;Comedy;Cool Runnings;1993;PG;01 Oct 1993;98 min;Adventure, Comedy, Family;Jon Turteltaub;Lynn Siefert, Michael Ritchie, Tommy Swerdlow;John Candy, Leon, Doug E. Doug;When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.;English, German, Russian;United States;2 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BNTAwNzc2ZTgtNzQ5Yy00YmZiLTg4NzAtODgxZWI0NGNjNTdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '60/100'}];60.0;7.0;107,481;tt0106611;movie;;$68,856,263;;;True;1993;
1021;Angels in the Outfield;Children's|Comedy;Angels in the Outfield;1994;PG;15 Jul 1994;102 min;Comedy, Family, Fantasy;William Dear;Dorothy Kingsley, George Wells, Richard Conlin;Danny Glover, Brenda Fricker, Tony Danza;When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible.;English;United States;1 win & 4 nominations;https://m.media-amazon.com/images/M/MV5BZDE1MWU1ZDQtOTg3YS00MTEwLTkxNjItMDQzY2UxMThjYmZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '44/100'}];44.0;6.2;32,990;tt0109127;movie;01 Jul 2003;$50,236,831;;;True;1994;
1022;Cinderella;Animation|Children's|Musical;Cinderella;2015;PG;13 Mar 2015;105 min;Adventure, Drama, Family;Kenneth Branagh;Chris Weitz, Charles Perrault;Lily James, Cate Blanchett, Richard Madden;When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.;English;United Kingdom, United States;Nominated for 1 Oscar. 8 wins & 38 nominations total;https://m.media-amazon.com/images/M/MV5BMjMxODYyODEzN15BMl5BanBnXkFtZTgwMDk4OTU0MzE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}];67.0;6.9;180,961;tt1661199;movie;15 Sep 2015;$201,151,353;;;True;1950;
1023;Winnie the Pooh and the Blustery Day;Animation|Children's;Winnie the Pooh and the Blustery Day;1968;G;20 Dec 1968;25 min;Animation, Short, Comedy;Wolfgang Reitherman, Ben Sharpsteen;Larry Clemmons, Ralph Wright, Julius Svendsen;Sebastian Cabot, Sterling Holloway, John Fiedler;Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood.;English;United States;Won 1 Oscar. 2 wins total;https://m.media-amazon.com/images/M/MV5BODgyNjM3NWUtZDAxMi00NzRhLWE0NmMtMjIxYTY1MWJlZTQyXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}];;7.9;5,257;tt0063819;movie;;;;;True;1968;
1024;The Three Caballeros;Animation|Children's|Musical;The Three Caballeros;1944;Approved;22 Feb 1945;71 min;Animation, Comedy, Family;Norman Ferguson, Clyde Geronimi, Jack Kinney;Homer Brightman, Ernest Terrazas, Ted Sears;Aurora Miranda, Carmen Molina, Dora Luz;Donald receives his birthday gifts, which include traditional gifts and information about Brazil (hosted by Zé Carioca) and Mexico (by Panchito, a Mexican Charro Rooster).;English, Spanish, Portuguese;United States;Nominated for 2 Oscars. 3 nominations total;https://m.media-amazon.com/images/M/MV5BNTYzMmFmNjYtYzJmMy00ZGViLTlkNjItYjMwYzA3ZjRkZTBkXkEyXkFqcGdeQXVyNjI1Mjk4MTg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '85/100'}];85.0;6.3;14,639;tt0038166;movie;29 Apr 2008;;;;True;1945;
1025;The Sword in the Stone;Animation|Children's;The Sword in the Stone;1963;G;21 Jun 1964;79 min;Animation, Adventure, Comedy;Wolfgang Reitherman, Clyde Geronimi, David Hand;Bill Peet, T.H. White;Rickie Sorensen, Sebastian Cabot, Karl Swenson;A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.;English;United States;Nominated for 1 Oscar. 1 win & 1 nomination total;https://m.media-amazon.com/images/M/MV5BODc2MjAyZDYtNWYwZi00YTQwLWE0ZDMtMjM2NTJmYWMxMmQ0XkEyXkFqcGdeQXVyNTQxMTIxMTk@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '61/100'}];61.0;7.1;101,146;tt0057546;movie;17 Jun 2008;$12,000,000;;;True;1963;
1026;So Dear to My Heart;Children's|Drama;So Dear to My Heart;1948;Passed;19 Jan 1949;79 min;Animation, Drama, Family;Harold D. Schuster, Hamilton Luske;John Tucker Battle, Maurice Rapf, Ted Sears;Burl Ives, Beulah Bondi, Bobby Driscoll;This heartwarming classic tells the tale of a country boy who adopts a mischevious black lamb and learns valuable lessons about love and dedication.;English;United States;Nominated for 1 Oscar. 1 nomination total;https://m.media-amazon.com/images/M/MV5BMWFmMDgxMzctYzYyMy00YTNmLWJhMjUtMmUwODRkYmFmYmNhXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}];;6.8;1,560;tt0041890;movie;01 Jan 2014;;RKO Radio Pictures;;True;1949;
1027;Robin Hood: Prince of Thieves;Drama;Robin Hood: Prince of Thieves;1991;PG-13;14 Jun 1991;143 min;Action, Adventure, Drama;Kevin Reynolds;Pen Densham, John Watson;Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio;Robin Hood decides to fight back as an outlaw when faced with the tyranny of the Sheriff of Nottingham.;English, Arabic;United States;Nominated for 1 Oscar. 16 wins & 24 nominations total;https://m.media-amazon.com/images/M/MV5BNjUxMzVhNjgtYTQxNS00Zjg3LThlYjctOGFlZjg0YmI1ZmYyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '51/100'}];51.0;6.9;198,299;tt0102798;movie;26 May 2009;$165,493,908;;;True;1991;
1028;Mary Poppins;Children's|Comedy|Musical;Mary Poppins;1964;G;18 Jun 1965;139 min;Comedy, Family, Fantasy;Robert Stevenson;Bill Walsh, Don DaGradi, P.L. Travers;Julie Andrews, Dick Van Dyke, David Tomlinson;In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.;English;United States;Won 5 Oscars. 22 wins & 17 nominations total;https://m.media-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '88/100'}];88.0;7.8;177,259;tt0058331;movie;27 Jan 2009;$102,272,727;;;True;1964;
1029;Dumbo;Animation|Children's|Musical;Dumbo;1941;G;31 Oct 1941;64 min;Animation, Adventure, Drama;Samuel Armstrong, Norman Ferguson, Wilfred Jackson;Joe Grant, Dick Huemer, Otto Englander;Sterling Holloway, Edward Brophy, Herman Bing;Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.;English;United States;Won 1 Oscar. 5 wins & 1 nomination total;https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '96/100'}];96.0;7.2;134,999;tt0033563;movie;20 Sep 2011;;;;True;1941;
1030;Pete's Dragon;Adventure|Animation|Children's|Musical;Pete's Dragon;2016;PG;12 Aug 2016;102 min;Action, Adventure, Comedy;David Lowery;David Lowery, Toby Halbrooks, Malcolm Marmorstein;Bryce Dallas Howard, Robert Redford, Oakes Fegley;The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon.;English;United States;3 wins & 7 nominations;https://m.media-amazon.com/images/M/MV5BNWE3MzRiMjctMzFmNy00ZmU2LWEyNTctMTcyZjUxYjVjZTE0XkEyXkFqcGdeQXVyNjcwNTE2NTY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}];71.0;6.7;59,632;tt2788732;movie;29 Nov 2016;$76,233,151;;;True;1977;
1031;Bedknobs and Broomsticks;Adventure|Children's|Musical;Bedknobs and Broomsticks;1971;G;13 Dec 1971;117 min;Animation, Adventure, Comedy;Robert Stevenson, Ward Kimball;Ralph Wright, Ted Berman, Bill Walsh;Angela Lansbury, David Tomlinson, Roddy McDowall;An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II.;English, German;United States;Won 1 Oscar. 2 wins & 5 nominations total;https://m.media-amazon.com/images/M/MV5BYThiZTExMzEtNmI3NS00MDkzLThmYmQtMTdkNDk0NDI1MDRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTEwMTkwOTI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '59/100'}];59.0;7.0;39,026;tt0066817;movie;08 Sep 2009;;;;True;1971;
1032;Alice in Wonderland;Animation|Children's|Musical;Alice in Wonderland;2010;PG;05 Mar 2010;108 min;Adventure, Family, Fantasy;Tim Burton;Linda Woolverton, Lewis Carroll;Mia Wasikowska, Johnny Depp, Helena Bonham Carter;Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.;English;United States;Won 2 Oscars. 35 wins & 63 nominations total;https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '53/100'}];53.0;6.4;421,671;tt1014759;movie;09 Mar 2010;$334,191,110;;;True;1951;
1033;The Fox and the Hound;Animation|Children's;The Fox and the Hound;1981;G;10 Jul 1981;83 min;Animation, Adventure, Drama;Ted Berman, Richard Rich, Art Stevens;Daniel P. Mannix, Larry Clemmons, Ted Berman;Mickey Rooney, Kurt Russell, Pearl Bailey;A little fox named Tod, and Copper, a hound puppy, vow to be best buddies forever. But as Copper grows into a hunting dog, their unlikely friendship faces the ultimate test.;English;United States;1 win & 2 nominations;https://m.media-amazon.com/images/M/MV5BMDQzZWRlYjctMjE0ZS00NWU5LWE3NzktYzZiNzJiM2UxMDczXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '65/100'}];65.0;7.2;96,170;tt0082406;movie;10 Oct 2006;$63,456,988;;;True;1981;
1034;Freeway;Crime;Freeway;1996;R;03 Sep 1997;102 min;Crime, Drama, Thriller;Matthew Bright;Matthew Bright;Reese Witherspoon, Kiefer Sutherland, Bokeem Woodbine;"A twisted take on ""Little Red Riding Hood"", with a teenage juvenile delinquent on the run from a social worker travelling to her grandmother's house and being hounded by a charming, but sadistic, serial killer and pedophile.";English, Spanish;United States, France;6 wins & 4 nominations;https://m.media-amazon.com/images/M/MV5BNTUxMTExODctNTE4Yy00MWNhLWJjN2MtMzcyYjUyZDBkNzM2XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '61/100'}];61.0;6.8;29,643;tt0116361;movie;03 Apr 2007;$295,493;;;True;1996;
1035;The Sound of Music;Musical;The Sound of Music;1965;G;01 Apr 1965;172 min;Biography, Drama, Family;Robert Wise;Georg Hurdalek, Howard Lindsay, Russel Crouse;Julie Andrews, Christopher Plummer, Eleanor Parker;A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.;English, German;United States;Won 5 Oscars. 17 wins & 13 nominations total;https://m.media-amazon.com/images/M/MV5BODIxNjhkYjEtYzUyMi00YTNjLWE1YjktNjAyY2I2MWNkNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '63/100'}];63.0;8.1;242,036;tt0059742;movie;27 Aug 2002;$159,287,539;;;True;1965;
1036;Die Hard;Action|Thriller;Die Hard;1988;R;20 Jul 1988;132 min;Action, Thriller;John McTiernan;Roderick Thorp, Jeb Stuart, Steven E. de Souza;Bruce Willis, Alan Rickman, Bonnie Bedelia;A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.;English, German, Italian, Japanese;United States;Nominated for 4 Oscars. 8 wins & 6 nominations total;https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '72/100'}];72.0;8.2;896,486;tt0095016;movie;28 Dec 1999;$83,844,093;;;True;1988;
1037;The Lawnmower Man;Action|Sci-Fi|Thriller;The Lawnmower Man;1992;R;06 Mar 1992;108 min;Horror, Sci-Fi;Brett Leonard;Stephen King, Brett Leonard, Gimel Everett;Jeff Fahey, Pierce Brosnan, Jenny Wright;A simple man is turned into a genius through the application of computer science.;English;United Kingdom, Japan, United States;3 nominations;https://m.media-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '42/100'}];42.0;5.4;37,070;tt0104692;movie;16 Dec 1997;$32,100,816;;;True;1992;
